DEBUG 2025-03-30 09:56:11,592 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexers\__init__.py first seen with mtime 1738718134.5558352
DEBUG 2025-03-30 09:56:11,593 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\deletion.py first seen with mtime 1738717913.3775008
DEBUG 2025-03-30 09:56:11,593 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\groupby\indexing.py first seen with mtime 1738718134.5473156
DEBUG 2025-03-30 09:56:11,594 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\computation\expr.py first seen with mtime 1738718134.514268
DEBUG 2025-03-30 09:56:11,595 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\email\_parseaddr.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,595 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\fields\related_descriptors.py first seen with mtime 1738717913.4530997
DEBUG 2025-03-30 09:56:11,596 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\conf\global_settings.py first seen with mtime 1738717907.1190672
DEBUG 2025-03-30 09:56:11,597 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\backends\sqlite3\introspection.py first seen with mtime 1738717913.2465308
DEBUG 2025-03-30 09:56:11,598 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\array_algos\quantile.py first seen with mtime 1738718134.4996223
DEBUG 2025-03-30 09:56:11,599 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\servers\basehttp.py first seen with mtime 1738717913.1334856
DEBUG 2025-03-30 09:56:11,600 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\handlers\base.py first seen with mtime 1738717913.0554123
DEBUG 2025-03-30 09:56:11,602 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\tools\datetimes.py first seen with mtime 1738718134.6431713
DEBUG 2025-03-30 09:56:11,603 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\DLLs\_socket.pyd first seen with mtime 1733239684.0
DEBUG 2025-03-30 09:56:11,603 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\email\encoders.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,605 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\files\locks.py first seen with mtime 1738717913.0060885
DEBUG 2025-03-30 09:56:11,605 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\gzip.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,607 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\dispatch\dispatcher.py first seen with mtime 1738717913.568686
DEBUG 2025-03-30 09:56:11,607 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\staticfiles\finders.py first seen with mtime 1738717912.904266
DEBUG 2025-03-30 09:56:11,608 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\admin\views\__init__.py first seen with mtime 1738717908.966128
DEBUG 2025-03-30 09:56:11,609 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\backends\signals.py first seen with mtime 1738717913.141971
DEBUG 2025-03-30 09:56:11,610 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\arrays\masked.py first seen with mtime 1738718134.4679224
DEBUG 2025-03-30 09:56:11,611 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\linalg\_linalg.py first seen with mtime 1738718117.0164442
DEBUG 2025-03-30 09:56:11,611 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\backends\base\creation.py first seen with mtime 1738717913.1499097
DEBUG 2025-03-30 09:56:11,612 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\sql\__init__.py first seen with mtime 1738717913.4690902
DEBUG 2025-03-30 09:56:11,612 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\io\json\_json.py first seen with mtime 1738718134.7506716
DEBUG 2025-03-30 09:56:11,613 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\sqlparse\filters\right_margin.py first seen with mtime 1738717905.9078357
DEBUG 2025-03-30 09:56:11,614 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\translation\__init__.py first seen with mtime 1738717913.97623
DEBUG 2025-03-30 09:56:11,614 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\asyncio\tasks.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,615 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\sessions\models.py first seen with mtime 1738717912.1317441
DEBUG 2025-03-30 09:56:11,616 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\sessions\backends\base.py first seen with mtime 1738717912.1389065
DEBUG 2025-03-30 09:56:11,617 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\admin\views\main.py first seen with mtime 1738717908.9733572
DEBUG 2025-03-30 09:56:11,618 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\email\base64mime.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,619 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\_core\shape_base.py first seen with mtime 1738718117.4743435
DEBUG 2025-03-30 09:56:11,619 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\pathlib.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,620 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\uuid.py first seen with mtime 1733239654.0
DEBUG 2025-03-30 09:56:11,620 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\compat\compressors.py first seen with mtime 1738718134.400657
DEBUG 2025-03-30 09:56:11,621 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\_libs\properties.cp312-win_amd64.pyd first seen with mtime 1738718136.530067
DEBUG 2025-03-30 09:56:11,624 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\util\_validators.py first seen with mtime 1738718136.328094
DEBUG 2025-03-30 09:56:11,625 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\logging\__init__.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,626 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\email\quoprimime.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,626 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\tseries\frequencies.py first seen with mtime 1738718136.3153708
DEBUG 2025-03-30 09:56:11,627 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\asyncio\staggered.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,627 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\random\_common.cp312-win_amd64.pyd first seen with mtime 1738718117.1484053
DEBUG 2025-03-30 09:56:11,628 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\_libs\tslibs\fields.cp312-win_amd64.pyd first seen with mtime 1738718136.607977
DEBUG 2025-03-30 09:56:11,628 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\util\version\__init__.py first seen with mtime 1738718136.3312132
DEBUG 2025-03-30 09:56:11,629 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\shortcuts.py first seen with mtime 1738717907.1110835
DEBUG 2025-03-30 09:56:11,630 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\indexes.py first seen with mtime 1738717913.3775008
DEBUG 2025-03-30 09:56:11,631 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\datastructures.py first seen with mtime 1738717913.9049358
DEBUG 2025-03-30 09:56:11,632 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\checks\files.py first seen with mtime 1738717912.9936447
DEBUG 2025-03-30 09:56:11,633 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\utils.py first seen with mtime 1738717913.1382382
DEBUG 2025-03-30 09:56:11,634 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\json\scanner.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,634 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\groupby\ops.py first seen with mtime 1738718134.549492
DEBUG 2025-03-30 09:56:11,635 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\io\pickle.py first seen with mtime 1738718134.6910214
DEBUG 2025-03-30 09:56:11,636 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\models\base.py first seen with mtime 1738717913.3775008
DEBUG 2025-03-30 09:56:11,636 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\messages\api.py first seen with mtime 1738717911.4276338
DEBUG 2025-03-30 09:56:11,637 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\_strptime.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,638 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\asyncio\proactor_events.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,638 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\accessor.py first seen with mtime 1738718134.412314
DEBUG 2025-03-30 09:56:11,641 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\email\header.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,642 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\hashers.py first seen with mtime 1738717909.436371
DEBUG 2025-03-30 09:56:11,643 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\module_loading.py first seen with mtime 1738717913.9589536
DEBUG 2025-03-30 09:56:11,643 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\_core\numeric.py first seen with mtime 1738718117.4651535
DEBUG 2025-03-30 09:56:11,644 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\_type_check_impl.py first seen with mtime 1738718116.9521093
DEBUG 2025-03-30 09:56:11,644 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\_typing\_nbit_base.py first seen with mtime 1738718117.8168328
DEBUG 2025-03-30 09:56:11,645 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\wsgiref\__init__.py first seen with mtime 1733239654.0
DEBUG 2025-03-30 09:56:11,645 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\io\formats\info.py first seen with mtime 1738718134.7281156
DEBUG 2025-03-30 09:56:11,646 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\_libs\tslibs\np_datetime.cp312-win_amd64.pyd first seen with mtime 1738718136.619827
DEBUG 2025-03-30 09:56:11,647 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\asyncio\protocols.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,648 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\duration.py first seen with mtime 1738717913.9175525
DEBUG 2025-03-30 09:56:11,649 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\__config__.py first seen with mtime 1738718116.6347263
DEBUG 2025-03-30 09:56:11,650 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\_libs\window\aggregations.cp312-win_amd64.pyd first seen with mtime 1738718136.703175
DEBUG 2025-03-30 09:56:11,651 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\auth\validators.py first seen with mtime 1738717909.4493146
DEBUG 2025-03-30 09:56:11,652 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\arrays\base.py first seen with mtime 1738718134.4544053
DEBUG 2025-03-30 09:56:11,653 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\dtypes\generic.py first seen with mtime 1738718134.5322547
DEBUG 2025-03-30 09:56:11,654 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\dtypes\dtypes.py first seen with mtime 1738718134.5312574
DEBUG 2025-03-30 09:56:11,655 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\files\storage\filesystem.py first seen with mtime 1738717913.0447035
DEBUG 2025-03-30 09:56:11,656 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\DLLs\_ssl.pyd first seen with mtime 1733239684.0
DEBUG 2025-03-30 09:56:11,656 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\multiprocessing\reduction.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,657 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\_shape_base_impl.py first seen with mtime 1738718116.9429078
DEBUG 2025-03-30 09:56:11,657 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\random\bit_generator.cp312-win_amd64.pyd first seen with mtime 1738718117.1258633
DEBUG 2025-03-30 09:56:11,658 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\ma\core.py first seen with mtime 1738718117.0335283
DEBUG 2025-03-30 09:56:11,659 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\checks\security\__init__.py first seen with mtime 1738717913.0060885
DEBUG 2025-03-30 09:56:11,659 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\middleware\common.py first seen with mtime 1738717913.774406
DEBUG 2025-03-30 09:56:11,660 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\indexers\utils.py first seen with mtime 1738718134.5545354
DEBUG 2025-03-30 09:56:11,660 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\io\excel\_calamine.py first seen with mtime 1738718134.7082858
DEBUG 2025-03-30 09:56:11,661 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\_typing\_shape.py first seen with mtime 1738718117.820752
DEBUG 2025-03-30 09:56:11,662 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\email\mime\message.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,662 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\deconstruct.py first seen with mtime 1738717913.9112427
DEBUG 2025-03-30 09:56:11,663 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\arrays\categorical.py first seen with mtime 1738718134.4589105
DEBUG 2025-03-30 09:56:11,663 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\staticfiles\management\commands\__init__.py first seen with mtime 1738717912.9405894
DEBUG 2025-03-30 09:56:11,664 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\arrays\sparse\accessor.py first seen with mtime 1738718134.4891882
DEBUG 2025-03-30 09:56:11,665 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\forms\formsets.py first seen with mtime 1738717913.568686
DEBUG 2025-03-30 09:56:11,666 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\platform.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,666 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\_testing\asserters.py first seen with mtime 1738718136.7124567
DEBUG 2025-03-30 09:56:11,667 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\_libs\tslibs\parsing.cp312-win_amd64.pyd first seen with mtime 1738718136.636422
DEBUG 2025-03-30 09:56:11,671 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\templatetags\static.py first seen with mtime 1738717913.843271
DEBUG 2025-03-30 09:56:11,672 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\encodings\utf_8_sig.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,672 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\core\mail\__init__.py first seen with mtime 1738717913.0600898
DEBUG 2025-03-30 09:56:11,673 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\interchange\from_dataframe.py first seen with mtime 1738718134.5884237
DEBUG 2025-03-30 09:56:11,673 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\graphlib.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,674 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\reshape\api.py first seen with mtime 1738718134.6221073
DEBUG 2025-03-30 09:56:11,674 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\dateparse.py first seen with mtime 1738717913.9089775
DEBUG 2025-03-30 09:56:11,675 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\_libs\parsers.cp312-win_amd64.pyd first seen with mtime 1738718136.530067
DEBUG 2025-03-30 09:56:11,675 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\_globals.py first seen with mtime 1738718116.6306105
DEBUG 2025-03-30 09:56:11,676 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\core\util\hashing.py first seen with mtime 1738718134.6502354
DEBUG 2025-03-30 09:56:11,677 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\pandas\plotting\_misc.py first seen with mtime 1738718134.7740412
DEBUG 2025-03-30 09:56:11,678 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\utils\version.py first seen with mtime 1738717913.9738717
DEBUG 2025-03-30 09:56:11,678 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\db\migrations\state.py first seen with mtime 1738717913.2811852
DEBUG 2025-03-30 09:56:11,679 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\_arraypad_impl.py first seen with mtime 1738718116.910924
DEBUG 2025-03-30 09:56:11,679 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\DLLs\_hashlib.pyd first seen with mtime 1733239684.0
DEBUG 2025-03-30 09:56:11,680 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\email\parser.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,680 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\contrib\admin\views\autocomplete.py first seen with mtime 1738717908.967343
DEBUG 2025-03-30 09:56:11,681 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\django\template\loaders\filesystem.py first seen with mtime 1738717913.8351772
DEBUG 2025-03-30 09:56:11,681 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\fractions.py first seen with mtime 1733239652.0
DEBUG 2025-03-30 09:56:11,682 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\_index_tricks_impl.py first seen with mtime 1738718116.9267583
DEBUG 2025-03-30 09:56:11,683 autoreload File C:\Users\ADMIN\AppData\Local\Programs\Python\Python312\Lib\site-packages\numpy\lib\_histograms_impl.py first seen with mtime 1738718116.9244883
